image.started,image.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,participant,session,date,expName,psychopyVersion,frameRate,
10.775703399998747,12.774306200000865,up,3.748118400002568,12.692614999999932,None,,,,,,,,,001,2020_Dec_05_0348,experiment,2020.2.8,60.003480202593344,
,,,,,,-0.32407407407407407,-0.05092592592592592,0,0,0,0.014962619996367721,1.0815014199979487,,001,2020_Dec_05_0348,experiment,2020.2.8,60.003480202593344,
