path,is_control,slope,noise,corrans,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instruct_text.started,instruct_text.stopped,ready.keys,ready.rt,ready.started,ready.stopped,timer1.started,timer1.stopped,timer2.started,timer2.stopped,timer3.started,timer3.stopped,timergo.started,timergo.stopped,image.started,image.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,10.853232599998591,None,space,1.8450391000005766,10.853232599998591,None,,,,,,,,,,,,,,,,,,001,2020_Dec_05_1217,experiment,2020.2.8,59.97523022894841,
dataset/109.png,False,-0.1,0.025,down,0,0,0,109,,,,,,,12.715802799997618,13.715929400001187,13.699346699999296,14.69952899999771,14.69952899999771,15.699529299999995,15.699529299999995,None,17.426352499998757,19.432515200001944,17.426352499998757,None,down,7.003211199997168,17.426352499998757,None,,001,2020_Dec_05_1217,experiment,2020.2.8,59.97523022894841,
