path,is_control,slope,noise,corrans,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instruct_text.started,instruct_text.stopped,ready.keys,ready.rt,ready.started,ready.stopped,timer1.started,timer1.stopped,timer2.started,timer2.stopped,timer3.started,timer3.stopped,timergo.started,timergo.stopped,image.started,image.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
dataset/62.png,False,0.05,0.05,up,0,125,125,62,,,,,,,,,,,,,,,173.65745389999938,None,None,None,up,0.6217982999951346,173.65745389999938,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
dataset/37.png,False,-0.01,0.225,down,0,126,126,37,,,,,,,,,,,,,,,174.82424130000436,None,None,None,down,0.676065200001176,174.82424130000436,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
dataset/111.png,False,0.1,0.025,up,0,127,127,111,,,,,,,,,,,,,,,176.0406690000018,None,None,None,up,0.6554986999981338,176.0406690000018,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
dataset/28.png,False,-0.01,0.175,down,0,128,128,28,,,,,,,,,,,,,,,177.24077140000009,None,None,None,down,0.6301050999973086,177.24077140000009,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
dataset/151.png,False,0.1,0.275,up,0,129,129,151,,,,,,,,,,,,,,,178.40726469999936,None,None,None,up,0.6529980999985128,178.40726469999936,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
dataset/99.png,False,0.05,0.275,up,0,130,130,99,,,,,,,,,,,,,,,179.6071460000021,None,None,None,down,0.7723821999970824,179.6071460000021,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
dataset/110.png,False,0.1,0.025,up,0,131,131,110,,,,,,,,,,,,,,,180.9240751000034,None,None,None,up,0.5234356000000844,180.9240751000034,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
dataset/149.png,False,-0.1,0.275,down,0,132,132,149,,,,,,,,,,,,,,,181.9735670000009,None,None,None,down,0.7198843000005581,181.9735670000009,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
dataset/63.png,False,0.05,0.05,up,0,133,133,63,,,,,,,,,,,,,,,183.2406054000021,None,None,None,up,0.707951200005482,183.2406054000021,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
dataset/32.png,False,-0.01,0.2,down,0,134,134,32,,,,,,,,,,,,,,,184.49062050000066,None,None,None,down,0.5888568999944255,184.49062050000066,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
dataset/156.png,True,-0.0,0.0,none,0,135,135,156,,,,,,,,,,,,,,,185.60703920000378,None,None,None,up,0.8258301000023494,185.60703920000378,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
dataset/100.png,False,-0.05,0.3,down,0,136,136,100,,,,,,,,,,,,,,,186.97394380000333,None,None,None,down,0.744080299999041,186.97394380000333,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
dataset/24.png,False,-0.01,0.15,down,0,137,137,24,,,,,,,,,,,,,,,188.2570674000017,None,None,None,down,0.8067515000002459,188.2570674000017,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
dataset/160.png,True,-0.0,0.3,none,0,138,138,160,,,,,,,,,,,,,,,189.6072559000022,None,None,None,down,0.6338322000010521,189.6072559000022,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
dataset/144.png,False,-0.1,0.25,down,0,139,139,144,,,,,,,,,,,,,,,190.77369210000325,None,None,None,down,0.6206098000038764,190.77369210000325,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
dataset/43.png,False,0.01,0.25,up,0,140,140,43,,,,,,,,,,,,,,,191.9405110000007,None,None,None,up,0.7902367999995477,191.9405110000007,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
dataset/57.png,False,-0.05,0.025,down,0,141,141,57,,,,,,,,,,,,,,,193.27364970000053,None,None,None,down,0.643840700002329,193.27364970000053,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
dataset/147.png,False,0.1,0.25,up,0,142,142,147,,,,,,,,,,,,,,,194.45698660000198,None,None,None,up,0.730679299995245,194.45698660000198,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
dataset/79.png,False,0.05,0.15,up,0,143,143,79,,,,,,,,,,,,,,,195.7071597000031,None,None,None,up,0.641563800003496,195.7071597000031,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
dataset/171.png,True,0.5,0.3,up,0,144,144,171,,,,,,,,,,,,,,,196.89050549999956,None,None,None,up,0.5875916000004509,196.89050549999956,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
dataset/102.png,False,0.05,0.3,up,0,145,145,102,,,,,,,,,,,,,,,198.0235004999995,None,None,None,down,0.6684309999982361,198.0235004999995,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
dataset/105.png,False,-0.1,0.0,down,0,146,146,105,,,,,,,,,,,,,,,199.24016040000424,None,None,None,down,0.5631492999964394,199.24016040000424,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
dataset/139.png,False,0.1,0.2,up,0,147,147,139,,,,,,,,,,,,,,,200.3404859000002,None,None,None,up,0.7630011000001105,200.3404859000002,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
dataset/44.png,False,-0.01,0.275,down,0,148,148,44,,,,,,,,,,,,,,,201.64011230000324,None,None,None,up,0.6431692000041949,201.64011230000324,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
dataset/29.png,False,-0.01,0.175,down,0,149,149,29,,,,,,,,,,,,,,,202.82365990000108,None,None,None,up,0.6517007000002195,202.82365990000108,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
dataset/14.png,False,0.01,0.075,up,0,150,150,14,,,,,,,,,,,,,,,204.02343530000508,None,None,None,up,0.9410284999976284,204.02343530000508,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
dataset/50.png,False,0.01,0.3,up,0,151,151,50,,,,,,,,,,,,,,,205.50693100000353,None,None,None,down,0.7192252999957418,205.50693100000353,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
dataset/140.png,False,-0.1,0.225,down,0,152,152,140,,,,,,,,,,,,,,,206.77356359999976,None,None,None,down,0.6305235000036191,206.77356359999976,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
dataset/36.png,False,-0.01,0.225,down,0,153,153,36,,,,,,,,,,,,,,,207.94033870000567,209.438736600001,209.438736600001,None,up,2.2014043999952264,207.94033870000567,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
dataset/65.png,False,-0.05,0.075,down,0,154,154,65,,,,,,,,,,,,,,,210.6897914000001,None,None,None,down,0.5927926000003936,210.6897914000001,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
dataset/98.png,False,0.05,0.275,up,0,155,155,98,,,,,,,,,,,,,,,211.82329290000052,None,None,None,up,0.6712654000002658,211.82329290000052,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
dataset/31.png,False,0.01,0.175,up,0,156,156,31,,,,,,,,,,,,,,,213.0399522000007,None,None,None,down,0.6242385000005015,213.0399522000007,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
dataset/108.png,False,-0.1,0.025,down,0,157,157,108,,,,,,,,,,,,,,,214.18989259999944,None,None,None,down,0.5030307000051835,214.18989259999944,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
dataset/55.png,False,0.05,0.0,up,0,158,158,55,,,,,,,,,,,,,,,215.239840000002,None,None,None,up,0.5505803999985801,215.239840000002,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
dataset/49.png,False,-0.01,0.3,down,0,159,159,49,,,,,,,,,,,,,,,216.32347210000444,None,None,None,up,0.6236848999978974,216.32347210000444,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
dataset/170.png,True,0.5,0.3,up,0,160,160,170,,,,,,,,,,,,,,,217.48984770000243,None,None,None,up,0.5141806000028737,217.48984770000243,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
dataset/72.png,False,-0.05,0.125,down,0,161,161,72,,,,,,,,,,,,,,,218.53970929999923,None,None,None,down,0.45107629999984056,218.53970929999923,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
dataset/89.png,False,-0.05,0.225,down,0,162,162,89,,,,,,,,,,,,,,,219.52337190000253,None,None,None,down,0.6369552000032854,219.52337190000253,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
dataset/93.png,False,-0.05,0.25,down,0,163,163,93,,,,,,,,,,,,,,,220.70671399999992,None,None,None,down,0.5477644000056898,220.70671399999992,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
dataset/126.png,False,0.1,0.125,up,0,164,164,126,,,,,,,,,,,,,,,221.78971319999982,None,None,None,up,0.5646430999986478,221.78971319999982,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
dataset/9.png,False,-0.01,0.05,down,0,165,165,9,,,,,,,,,,,,,,,222.8897020000004,None,None,None,down,0.5817564000026323,222.8897020000004,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
dataset/20.png,False,-0.01,0.125,down,0,166,166,20,,,,,,,,,,,,,,,224.00658320000366,None,None,None,down,0.5038879999992787,224.00658320000366,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
dataset/81.png,False,-0.05,0.175,down,0,167,167,81,,,,,,,,,,,,,,,225.05637209999986,None,None,None,down,0.5450532999966526,225.05637209999986,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
dataset/169.png,True,-0.5,0.3,down,0,168,168,169,,,,,,,,,,,,,,,226.1397111000042,None,None,None,down,0.5295660999981919,226.1397111000042,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
dataset/166.png,True,0.5,0.0,up,0,169,169,166,,,,,,,,,,,,,,,227.20629890000419,None,None,None,up,0.3795601000019815,227.20629890000419,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
dataset/109.png,False,-0.1,0.025,down,0,170,170,109,,,,,,,,,,,,,,,228.1064406000005,None,None,None,down,0.5084018999987165,228.1064406000005,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
dataset/92.png,False,-0.05,0.25,down,0,171,171,92,,,,,,,,,,,,,,,229.156556300004,None,None,None,down,0.8197807000033208,229.156556300004,None,,,,,,,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.0075130000041,None,return,1.2389234000002034,230.0075130000041,None,,001,2020_Dec_05_1407,experiment,2020.2.8,60.038316453514405,
