path,is_control,slope,noise,corrans,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instruct_text.started,instruct_text.stopped,ready.keys,ready.rt,ready.started,ready.stopped,timer1.started,timer1.stopped,timer2.started,timer2.stopped,timer3.started,timer3.stopped,timergo.started,timergo.stopped,image.started,image.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,13.432080499995209,None,return,0.5845494000022882,13.432080499995209,None,,,,,,,,,,,,,,,,,,001,2020_Dec_05_1224,experiment,2020.2.8,59.87819577378784,
dataset/54.png,False,0.05,0.0,up,0,0,0,54,,,,,,,14.03454619999684,15.0344855000003,15.017534999999043,16.01784139999654,16.01784139999654,17.017625399996177,17.017625399996177,None,18.6656731999974,20.66786599999614,18.6656731999974,None,up,2.571126599999843,18.6656731999974,None,,001,2020_Dec_05_1224,experiment,2020.2.8,59.87819577378784,
