path,is_control,slope,noise,corrans,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instruct_text.started,instruct_text.stopped,ready.keys,ready.rt,ready.started,ready.stopped,timer1.started,timer1.stopped,timer2.started,timer2.stopped,timer3.started,timer3.stopped,timergo.started,timergo.stopped,image.started,image.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,13.929251000001386,None,return,1.3991204999983893,13.929251000001386,None,,,,,,,,,,,,,,,,,,001,2020_Dec_05_1220,experiment,2020.2.8,60.01997464943439,
dataset/45.png,False,-0.01,0.275,down,0,0,0,45,,,,,,,15.359832499998447,16.359786000000895,16.34342579999793,17.3431092000028,17.3431092000028,18.343585700000403,18.343585700000403,None,20.031298399997468,None,20.031298399997468,None,up,0.9153555000011693,20.031298399997468,None,,001,2020_Dec_05_1220,experiment,2020.2.8,60.01997464943439,
